x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
0.102089435,0.33508617,-0.69455963,0.1086365,-0.50956506,-0.17011291,-0.17054327,-0.36155814,-0.119876556,0.6074045,-0.2060807,0.16938785,0.71621895,0.27281955,0.49650633,0.08727752,-0.16622038,0.18338485,0.42863017,0.0031474999,0.12473763,-0.690107,-0.03637891,0.08471225,-0.032996748,0.35312167,0.020490257,-0.12862003,0.19721504,0.3004241,0.86689186,-0.3023067,0.19136734,-0.20465879,0.37482652,0.4733398,0.082266785,0.39642698,-0.12578006,-0.24495077,-0.6924348,-0.3356686,0.6291962,-1.0215889,-0.2028211,0.44521368,-0.058696352,0.3968389,-0.50679207,-0.60688907,0.15380655,-0.023702726,0.92882466,-0.7915737,-0.55335665,0.08860318,-0.07070366,0.42248914,-0.63725686,-0.15091342,0.18974812,0.6045685,0.62186944,-0.24620654,0.31351,-0.091551654,0.1725769,-0.022407845,-0.19802916,-0.19367518,0.4781422,0.52902293,-0.50027233,-0.20234129,-0.43083656,0.23411408,-0.41405913,0.13744666,0.15452564,0.116810665,-0.49303287,0.5153304,0.337317,-0.34490818,0.069792226,0.28282693,-0.53118336,0.5837091,-0.03194762,-0.94660395,0.33250827,0.28128207,-0.55837387,0.82817554,-0.3441296,0.08136829,0.7833133,-0.35437277,-0.3453284,0.7500252,-0.28803927,-0.10584226,-0.52779233,-0.10268176,-0.5401977,-0.6367441,-0.13818893,-0.026784102,-0.12591684,-0.14007805,-0.14670157,-0.7712597,-0.016869267,0.059356388,-0.22328794,0.5075947,-0.46057254,-0.5938477,0.122690745,-0.41690436,0.59617144,0.39002025,-0.3656391,0.36183125,-0.7413549,0.44612435,0.54094684,1.005806
-0.037472162,-0.74348265,0.093033575,0.57202893,0.00091700745,-0.4513251,-0.28222424,-0.411121,-0.22974978,0.32459113,0.39453664,0.89261085,0.32755417,-0.2546338,0.3183441,-0.06542197,-0.13143446,0.2941893,-0.43282345,0.388099,-0.100939944,-0.12291799,-0.719599,0.63889015,-0.07044358,-0.15737192,-0.8803992,0.5915857,-0.2881673,0.053595226,0.09731065,-0.47915423,0.035864145,-0.34130442,0.1800556,0.23774754,0.18905203,0.33848357,-0.5256124,-0.0013791672,-0.07184872,-0.64285815,0.5462148,-0.9049665,0.2211505,0.050452184,-0.081571385,0.20123729,-0.593891,0.03259322,-0.4000665,0.51528215,0.31420043,0.3366529,-0.29668486,1.288974,-0.7568132,0.48411876,-0.40013847,0.5586229,-0.081273824,0.3884375,-0.29464397,-0.35156694,0.5330305,0.2370685,0.4683721,0.31758595,-0.04359771,-0.01360607,-0.4461754,-0.30756754,-0.24359538,0.44619554,-0.07384281,-0.07047401,-0.42686152,0.1753321,-0.27238053,-0.03481903,0.4435643,0.9195611,-0.7608689,-0.38917562,-0.77830386,-0.09745124,0.48573962,-0.81467146,0.11550335,0.04867737,0.092392534,0.54648906,-0.15423292,0.5454866,-0.45949334,-0.1327702,0.48468325,-0.26855102,-0.31088617,0.55180687,0.14712338,-0.015302863,-0.28575635,-0.7287402,-0.537711,-0.057013135,0.16229519,-0.1764389,0.3161569,0.011398943,0.06921488,-1.0142927,-0.671586,0.07815312,0.40271667,0.24034142,-0.5359591,-0.1192488,0.4109579,-0.21205191,-0.47317353,0.26654828,-0.35698265,0.18340555,-0.1754669,-0.0843791,0.19367337,0.23913588
0.25713828,0.29565653,-0.7934755,1.0803012,-0.6107714,-0.29101336,-0.26473102,0.90845484,-0.46734348,-0.018657539,-0.64044726,-0.2416099,-0.0032882225,0.7338868,0.29055142,0.3151806,0.35965806,0.10060205,-0.43717548,0.6683237,-0.6223731,-0.11541362,-0.088220775,0.35078236,0.7702486,0.22978045,0.73571396,0.4928037,-0.14253391,-0.4363067,0.5172195,-0.6721418,0.061873302,0.7487807,-0.014755278,1.1082796,-0.15990674,-0.15254764,-0.54628843,-0.67046726,-0.7043399,0.07285875,0.32547313,-1.2989817,-0.06691687,0.38620198,0.13966095,-0.047273237,-0.25701335,-0.43103355,-0.6804568,0.83221924,0.96357685,-0.32716313,-0.57814157,0.4431482,-0.8466098,0.211319,-1.1038699,-0.22572991,0.68789095,0.680137,-0.29717332,-0.03422959,-0.21345384,0.64142936,0.2727062,-0.4820788,-0.4810116,0.667657,-0.01862644,0.49500084,-0.5441795,-0.33697608,-0.022997959,0.3132706,-0.22610381,0.5125974,-0.11755086,0.41700542,-0.5968542,-0.3364004,0.11272303,0.1973488,-0.22832611,0.10371652,-0.14263152,-0.107891954,0.54536194,0.00045404318,0.40228143,0.22783017,-0.81006,0.44511476,-0.40215912,-0.61579794,0.8926809,0.5726875,0.7683755,0.5370266,0.35172573,-0.61268294,-0.8051207,-0.46512613,-0.9442048,0.40298352,-0.23796715,0.117914505,0.15970704,-0.10669497,-0.38104603,-0.21379016,0.5849553,0.16426243,0.08108658,-0.30540478,-0.09647752,-0.17593652,-0.020578712,-0.19386132,0.16467701,-0.009913594,-0.05055258,0.1847968,0.30384395,0.033733718,0.5384802,0.5329198
0.27569443,0.41754884,-0.41237366,1.200542,0.34890014,-0.33088252,-0.45917362,0.6925637,-0.8606131,0.32227236,-0.32374084,0.0097280815,0.05645471,0.9160916,0.19213796,-0.5011654,0.03914527,0.06681229,-0.1333694,0.23006414,0.057130918,-0.502217,0.16498703,0.20156673,0.07416726,-0.7287868,0.5911552,-0.3027,0.086490974,-0.11600037,0.08470372,-0.2907505,0.5126244,-0.24901566,0.06613852,0.16669248,0.6093761,0.10374623,-0.6711631,0.28730205,-1.129542,-0.16461058,0.41520798,-1.0829488,1.0193828,-0.43611735,0.22407657,-0.5948135,-0.74820286,-0.53537464,0.05311738,-0.114893146,-0.025293032,-0.35222924,-0.37770358,-0.081449315,-0.53483003,0.18380786,-0.07519328,0.07590025,0.036981113,0.6017618,0.5776152,-0.61988115,-0.47817412,0.3374061,-0.55194664,0.44774145,-0.67762184,0.8621973,-0.032855902,0.8592206,-0.29846242,-0.45668945,-0.027802156,-0.06310836,-0.35207942,-0.19914019,0.17098865,0.52388185,0.6800107,-0.04766283,-0.13977034,0.23021664,-0.456832,-0.35176057,0.43996367,0.80785406,-0.2979201,-0.66167045,-0.30260745,-0.41647866,-1.1604472,-0.35988367,-0.1031537,-0.1740253,-0.3814587,0.09014404,0.60642743,0.59981394,0.16920376,-0.14379953,-0.46105167,0.21579455,-0.35648417,-0.8072225,0.23813856,0.10858152,-0.04995006,-0.5445292,-0.2158636,-0.52469164,0.46189487,-0.7628976,0.4712688,0.07398733,0.2766256,-0.3041791,0.3913728,-0.28784686,0.503175,0.0939386,-0.3629187,0.95302534,-0.5622247,-0.020566294,0.49292415,0.25345713
0.47010732,0.5577984,0.21110357,0.2574903,0.70493865,-0.23781154,-0.6646089,0.91215175,-0.9638355,0.78510773,0.23121597,0.007988865,0.60416025,0.5438958,-0.38354674,0.24769424,0.30614555,0.12137871,0.040554993,0.30695873,-0.4668575,-0.02887612,-0.21377553,0.8735711,-0.297498,-0.44840273,0.5361993,0.5797921,0.3813815,-0.074086584,0.10995704,-0.29450998,0.29099172,0.63949937,0.6259142,0.31499627,0.34130564,-0.05365449,0.087324165,-0.44914106,-0.73875195,-0.70815104,0.8367113,-0.81997377,0.34050488,0.4104595,-0.3799944,0.012144638,-0.43101025,0.21603176,-0.23105562,-0.53873676,0.36478394,-0.24297494,-0.16905989,-0.24413225,-0.5298589,0.8364123,-0.7979551,-0.63760704,0.7042666,0.60483444,-0.38101068,0.11008514,0.17923555,-0.58698535,0.1717777,0.25144967,0.4055183,0.30960864,-0.011083546,0.6565618,-0.17426567,0.03309467,0.2909231,-0.707022,-0.7515268,-0.17844595,1.2145661,-0.36428782,-0.27536654,0.49761108,-0.46281174,-0.72561187,-0.61022264,-0.58136517,-0.06569441,0.5389166,-0.019885143,0.20573635,-0.29136842,0.21066512,-0.2551073,-0.21552402,-0.6564826,-0.19600572,-0.04242136,0.028711356,0.45002335,0.7445623,-0.8054491,0.23787762,-0.9053267,0.30330098,0.5208022,0.23917985,0.04795205,0.47320697,-0.15568194,0.845101,-0.3489509,-0.21487525,0.48256737,0.077931866,0.4109637,-0.10476816,-0.34264535,-0.9704223,0.019213684,-0.5549455,0.15486702,0.306238,0.56314194,0.3429122,0.15696718,-0.16570754,1.111349,0.6319055
-0.47910562,0.13163911,-0.18558817,0.60091114,-0.0701117,0.12244418,-0.5888853,0.16945103,-0.8094288,-0.019562293,0.122998804,0.4205547,-0.18109292,1.3974544,-0.24496204,-0.5194673,-0.33076486,-0.41485462,-0.16751869,0.10749311,-0.24155252,-0.082870625,-0.74958736,0.20368634,-0.09270862,-0.31080884,0.17648908,0.41419515,0.118298106,-0.46360755,-0.28249013,-0.5735792,-0.280743,0.03820528,0.27809608,-0.03879157,0.12381934,-0.3447561,0.061069254,0.12502795,-1.302569,0.20367031,0.6269275,-0.30329627,0.38349116,-0.60690147,0.043044437,-0.03378549,0.102668695,-0.8302412,-0.15197997,0.45235002,-0.12936646,0.076993674,0.42786002,0.50303936,-0.61037487,0.34096032,-0.7264319,0.25038686,0.23494771,0.4173012,0.16034411,0.11042756,-0.565526,0.22417451,-0.3077292,-0.021093188,-0.08564779,0.4818263,0.08575483,0.41325954,-0.22225557,0.29308537,-0.055344634,-0.51483124,0.1709819,-0.015665444,0.24162033,-0.24049446,-0.056351412,0.331701,-1.0035619,0.030947043,-0.3588966,0.086891286,0.31259263,0.0062126103,-0.2733325,-0.6938983,-0.27270615,0.2437908,-0.4217179,-0.13537693,0.2962914,0.41624546,-0.05065247,0.04463517,0.21018226,-0.29531905,0.12195412,-0.3669065,0.38492525,0.39006606,-0.020805206,0.22410794,-0.121896476,-0.66624326,0.91036403,-0.059519876,-0.03983254,-0.636785,-0.050545838,0.09278642,0.6417597,0.44624987,-0.4135166,-0.09280008,0.32449672,0.32853663,0.16493364,-0.83924997,-0.16988002,-0.2049344,-0.8539981,0.5452625,-0.3962922,-0.03872706
0.33329418,0.2750962,-0.042152442,1.0336025,0.54873735,0.15711586,0.19231455,-0.0973201,-0.5683801,0.3521808,-0.3049108,0.5715843,0.613997,0.85706127,-0.30461827,-0.34393373,-0.5055567,0.24452347,-0.4930828,0.3014171,-0.55989546,0.023742424,-0.6976179,0.41845915,-0.41869143,0.6265724,-0.14291483,0.29938057,-0.25295082,0.23508157,0.4553494,-0.17211464,-0.77166605,0.19260758,-0.49789357,-0.16805452,-0.27329478,0.9126218,-0.7407007,-0.42455783,-0.7456409,0.10084755,0.6835271,-0.63087296,-0.39177245,-0.05637416,-0.10966556,0.63849163,0.10282785,0.22084345,0.13757446,0.41936293,-0.52587235,-0.5546934,-0.373991,-0.111038946,-0.084779486,0.17093144,-0.105044685,-0.4780026,0.317176,-0.20536698,-0.016537027,0.22504196,0.2223072,0.1203051,0.61814743,0.33404037,0.096750565,-0.25667214,-0.1598626,-0.13486911,-0.092543826,-0.030075004,-0.019678501,-0.0011299058,-0.40160936,-0.26113376,0.018615583,-0.13444899,0.3230693,0.415032,-0.43009382,-0.35413596,0.015749669,0.5921357,-0.058751285,-0.20549352,0.26974177,-0.059073705,-0.25397283,0.032454733,-0.3585054,-0.055983517,-0.3900583,0.24358155,0.21965896,0.28637916,0.100305565,-0.4742922,-0.21783897,-0.1901857,0.06980699,-0.80561876,0.129538,-0.10470278,0.20206898,0.32655534,0.0564695,0.1442202,-0.24587609,-0.36175358,-0.19692391,-0.09018108,0.021022556,-0.013669731,-0.30812103,-0.04128593,0.019272637,0.7300355,-0.26653707,0.2548425,-0.10818226,0.29575992,-0.98579365,0.13371241,-0.31583372,-0.21650621
0.9284056,-0.14698878,-0.59297514,1.0882742,0.049616937,0.2239187,-0.6476198,-0.14275034,-0.9108741,0.11898285,-0.453971,0.56517977,0.18523951,0.46305662,-0.47850016,1.1456614,-0.13963287,0.55992675,0.3809444,0.66902053,0.71612763,-0.52426046,-1.6200387,0.23601973,0.23120867,-1.0020643,0.3006952,0.13283868,0.013630701,-0.24759923,0.96754026,0.030470375,0.19832098,-0.31014904,-0.48861858,-0.4317995,-0.0245422,0.52943027,-0.083186425,-0.22963536,-1.3133986,-0.025792748,1.1905544,-0.41159794,-0.43188927,-0.20436582,0.22821191,0.2637689,0.5463797,-0.09918662,0.39957336,0.087843515,-0.17399757,0.19065739,-0.14058672,0.91418105,-0.35795698,0.39866552,-0.007553409,-1.0437052,0.7452906,-0.47390267,-0.5106917,0.03846515,-0.32734394,0.270015,-0.32984567,0.8220026,-0.58672553,-0.5858426,-0.13087751,0.32180375,-0.050501537,-0.46454832,0.47954956,-0.7970271,-0.39440426,-0.34874693,0.24183635,0.5993135,0.81006557,0.41644147,-0.4779252,-0.42503715,-0.6937228,0.20428535,0.4840357,0.4912383,0.32900628,0.095117226,0.33649412,0.08985567,-0.5587164,-0.025768857,-0.5484759,-0.21134782,-0.43197697,0.3380392,0.044233557,-0.63238627,0.15196058,-0.25145155,-0.56287706,-1.0070121,-0.3331133,-0.60159636,-0.42062095,-0.29131374,0.14575765,-0.3337855,0.41321084,0.44373325,0.17915036,-0.19092703,0.2102376,-0.49953282,0.13647516,0.0650039,-0.13972652,0.1996277,0.40961534,-0.34512034,0.3356108,0.071231246,-0.54587823,-0.33070546,0.21124768,-0.4116227
-0.39484203,0.38206285,-0.5899969,0.48280573,-0.24207921,-0.34220466,-0.3660753,0.048246782,-0.3387465,-0.15662138,0.5932558,0.12621175,0.052799292,0.4676487,-0.15677737,0.2932028,0.043038353,1.0201303,5.4397635e-05,0.51407075,0.34552255,-0.09942269,0.17946395,0.6213785,-0.3338526,-0.036651544,-0.66751516,-0.114437595,-0.26630822,-0.016033571,0.7872655,-0.29929942,0.31325322,0.020002225,-0.05277762,0.14956903,0.40500426,0.45698783,-0.3700437,-0.19036186,-0.4833705,-0.5571361,0.121107,-0.5173654,-0.21451047,0.37407187,0.17852788,0.2869718,0.10146805,-0.8023731,0.493543,0.27077872,0.1615073,-0.5866136,-0.31552464,0.41208157,0.02850191,-0.0019552435,-0.5048662,-0.66979975,-0.074001335,0.2741819,0.33737516,0.011450501,0.17215116,0.4857572,-0.42066577,0.17855756,-0.097769395,-0.17180087,-0.00926364,0.22946396,-0.22317222,-0.05271885,-0.26105365,-0.31999075,0.043008197,-0.23481825,-0.4005605,-0.0258886,-0.24166209,0.22430633,-0.32070413,0.21226609,0.04122154,0.27784002,0.22312358,0.43912008,-0.14943524,-0.7160216,0.1856952,0.19750519,-0.5023132,0.39296603,-0.44741067,0.24131261,-0.312872,0.055734027,-0.22214481,0.06472803,-0.03148131,0.07527665,-0.4525209,-0.1660013,-0.36917195,-0.49697384,0.35569754,-0.31167588,0.33439553,0.3244133,-0.09984121,-0.18955523,-0.25740367,-0.84072655,0.22017543,0.18450962,-0.035514224,0.14641203,0.11550776,0.24952129,-0.36537692,-0.18134797,0.17890961,-0.42941126,-0.17136961,-0.049523298,-0.008753725,0.412922
-0.20757623,0.27896482,-0.68357986,0.9057253,0.38363084,-0.40969163,-0.030168636,0.42593393,-0.67617893,-0.002274114,-0.3532107,-0.261147,-0.3950554,0.53140306,0.34990737,-0.6797664,0.6871552,-0.012618855,-0.12667938,0.059203386,-0.3124998,0.08265116,-0.6439854,0.011682005,0.15805127,-0.25892273,-0.25362438,-0.238693,-0.4281425,-0.29798552,0.43465108,-0.17114866,-0.65443957,0.50665116,0.53950536,0.45623752,-0.3117468,-0.6684332,-0.47505835,-0.53116,-0.4221149,0.45663604,1.0615864,-0.49602607,0.13366003,-0.061188366,-0.016082468,0.38574502,0.20813061,-0.6655793,0.024366112,-0.30759317,0.18216375,-0.30399805,0.4430972,0.51382726,-0.47980925,0.19582008,-0.5106855,-0.5756381,0.5031215,-0.06345782,-0.46875405,0.07912967,-0.2655062,-0.013343619,0.61551094,-0.504242,-0.52303,0.000929106,0.004958177,0.7270876,-0.20377095,-0.05003047,-0.6339344,-0.01831527,0.02114295,0.31285077,-0.3441738,0.16356775,0.010226992,0.30717382,-0.532522,-0.49164313,0.19093937,0.5544969,-0.42541397,0.6634831,-0.12930487,-0.5330468,0.15316974,-0.1456945,-1.1966188,0.45711592,-0.65327054,0.76300687,0.21958654,0.57756907,0.3413068,-0.4873838,0.0062183896,-0.12055919,-0.460579,0.1200477,0.1208678,0.26459086,0.34533802,-0.7678328,0.04232327,0.4533913,-0.119773254,-0.25064394,-0.10204189,-0.124658585,0.34888515,0.54602087,-0.32627374,-0.39340207,-0.08244476,-0.38224816,-0.47816232,0.31409293,-0.102378555,0.391073,0.026203958,-0.06553024,0.57620764,0.281308
0.028906427,-0.3840103,-0.3884927,1.2227936,-0.7562985,-0.44538975,-0.46083817,-0.09769507,-1.1230555,0.049074303,-0.4695944,0.10647808,0.15086439,1.0771322,0.098472655,0.15588726,-0.438519,0.6288963,-0.30310524,0.48323318,-0.81040335,-0.08701217,0.07428884,0.46634752,0.14834735,0.21720625,-0.1241285,0.15462536,0.21950717,-0.4337805,0.24067734,0.044974707,-0.35905987,0.1865474,-0.0039531854,0.32474008,-0.21695651,-0.16484931,0.12813967,-0.5879672,-1.1040905,-0.42581943,0.39182764,-0.67469877,0.022270717,0.6853076,0.197352,0.01320459,-0.21888638,-0.4327334,0.2502949,0.4370606,0.05939269,-0.5007599,-0.11505217,0.51352495,0.09159718,0.08938258,-0.562776,-0.26024258,0.358966,0.17223604,-0.2233905,-0.58348346,0.17557074,0.14487217,-0.09476002,0.089451715,-0.3853296,0.742496,0.2868993,-0.042936474,-0.562968,0.26076406,-0.6378105,0.094713904,0.21217656,0.3691087,0.5532872,-0.3002122,-0.073735975,0.03432091,-0.823924,0.0065374076,0.22828864,0.31071234,0.11572454,0.2609799,-0.09707538,-0.6325292,-0.020338487,0.6630893,-0.7680449,0.048076384,-0.3147014,-0.33962208,0.35649556,-0.3740499,0.34722802,-0.3139341,0.22578312,-0.9364891,-0.08422164,-0.1991419,-0.54298705,0.02253179,-0.4075227,-0.65300596,0.1853574,-0.312098,0.37742713,-0.5280895,-0.6320592,0.4944765,0.005976666,-0.18893678,0.20763522,-0.047546797,-0.43015966,0.008959129,0.22563499,-0.66564804,0.050676398,0.07478856,-0.43631944,0.53592825,0.052504312,0.029536476
-0.22063443,-0.17525314,-0.17151998,0.8837288,-0.1324945,-0.16872935,-0.34427297,-0.7131872,-0.36115897,0.20751488,0.41343272,0.48338628,0.69312894,0.6831059,-0.5936001,0.0957908,-0.04476096,-0.26278007,0.24164215,-0.017052913,0.15784635,-0.26209038,-1.1922985,0.5824349,-0.60412085,-0.026515424,0.06727587,0.53646886,0.17184095,-0.078277655,0.21686032,0.012438355,-0.6700318,-0.20359482,-0.12636587,-0.17822121,0.08759969,0.09551831,-0.16095221,-0.022139493,-0.6420642,-0.65228665,0.19883117,-0.45311442,-0.15859354,0.0017913749,0.00585555,0.19122206,0.2689216,-0.36412692,0.1382043,0.8214627,-0.039937574,0.07891341,-0.009329589,0.61088234,-0.21113348,0.2317761,-0.45961162,-0.22595486,-0.17136735,0.052754853,0.31342217,0.38082007,-0.16182464,0.30567646,-0.040340923,-0.015804706,-0.35066307,0.06879474,-0.053722017,-0.060607,-0.2683775,0.11362014,-0.13180956,-0.294981,-0.12963223,0.3080865,-0.2466297,0.33825487,0.029105445,0.43169823,-0.40655836,0.17228064,-0.71207666,0.24168164,0.20716918,-0.06666916,0.14148374,-0.071989045,0.006052908,0.69476056,-0.15351138,0.27158844,-0.014306208,0.42879555,0.036634546,-0.072104454,-0.13094266,0.33166116,0.4276709,-0.13725337,-0.059412822,-0.46857026,-0.38466012,0.06482966,-0.11324281,-0.053807475,0.24070211,0.012903939,-0.27121246,-0.6768807,-0.65406895,-0.33738065,0.6536648,0.4544186,-0.5066389,-0.09254761,0.270545,0.48139918,-0.007910669,-0.14982094,-0.05945233,-0.19889762,-0.1464205,0.25403455,-0.09120262,-0.10285768
0.9101609,0.01655809,0.34086117,0.81935185,0.6446681,-0.21538843,0.29628968,0.83394253,-0.08926039,0.5918169,0.15099885,0.731223,0.05772608,0.2543086,-0.31436244,-0.34146097,0.2538669,0.4165826,0.7041632,-0.27722713,-0.4533017,0.15050647,-0.9585745,0.22638881,-0.18951495,-0.63662696,0.48023862,0.507104,-0.6667284,-0.85168254,0.7176066,-0.23159659,-0.95522594,0.97992194,0.5079108,0.2649261,0.10658489,-0.34836674,-0.80071706,-0.86306524,-0.416558,0.25127658,0.62329704,-0.3133766,-0.3002617,-0.04228486,-0.4390839,-0.509251,-0.3724747,-0.17981267,0.23268192,-0.112263,0.8955616,0.6321889,0.29107383,0.08717309,-0.19956113,0.89235735,-0.48322114,0.17213416,0.024892975,0.5859578,0.07369428,0.47778988,0.82834065,-0.37942463,-0.3257151,-0.36033598,0.33693254,-0.17722985,0.02790548,0.8743678,-0.43409437,-0.004433788,-0.53083503,-0.32339358,0.157445,-0.2593714,-0.057757378,0.9925515,-0.3708878,0.61214256,-0.27506486,0.43965548,-0.1072698,-0.36207172,0.26072606,0.3605655,0.7643289,0.20474319,-0.3357665,-0.023208171,-1.294535,-0.39067358,-0.16718806,0.7282988,-0.28031713,-0.046104442,-0.7990726,-0.08089506,-0.87254065,0.7080643,-0.982367,0.14436617,-0.26001835,-0.031007048,-0.113997795,-0.113825195,0.8998635,-0.3160453,-0.33799034,0.2056158,0.3590515,0.043826148,-0.2791647,-0.13050687,0.17981972,0.19399013,0.689108,0.24860395,-0.30864727,0.02367377,-0.6451342,-0.24643157,0.05077726,0.17174307,0.40770364,0.6052327
0.10984617,-0.1115101,-0.26664767,0.4990449,0.20992137,0.40517318,-0.028480519,-0.18912295,-0.36485934,-0.46335214,-0.029610993,0.1401726,-0.44124293,0.12785134,-0.38206792,-0.4561354,-0.4248697,0.23550425,0.20731556,-0.55694103,0.033144664,0.25459683,-0.1587374,0.4952264,-0.025002334,-0.16862695,-0.36693475,-0.14561363,-0.2415354,-0.8362496,0.13570814,-0.29534286,-0.7214398,0.20132297,0.7449541,-0.17254673,-0.17210975,-0.26456496,-0.13074015,0.35377002,-0.40747604,-0.3019203,0.5872902,-0.96461344,-0.22942172,0.4224688,0.45856342,-0.23859529,0.51925516,-0.49667743,-0.024398139,-0.01265131,-0.27486432,-0.059398573,0.49712214,0.18011016,-0.052804764,0.6243553,-0.7717448,-0.19819033,-0.34589028,-0.31147778,0.66210765,-0.10098192,0.2872418,-0.70891315,-0.0030576477,0.11209609,0.013474518,0.102855265,0.38802633,0.3602156,-0.5470636,0.5620798,-0.6559033,-0.55451417,0.12180918,-0.293471,-0.14552775,0.3175043,-0.032790035,0.25750712,-0.67629313,-0.5275677,-0.12055939,-0.06775933,-0.064260736,0.4065347,-0.45477575,-0.59319377,-0.09106511,-0.25517917,-1.095186,0.21104667,-0.61831206,0.30433664,-0.11284861,0.42842844,0.21369302,-0.060441464,0.18066898,0.069377504,-0.65262794,-0.060961153,0.34159657,-0.14409623,0.2976843,-0.40225106,1.078133,-0.3864234,0.30299556,-0.36954087,0.033014327,-0.43791202,0.5024703,0.68171954,-0.7532322,-0.21835007,0.50510865,0.1994718,-0.52614504,-0.29645097,0.29571727,-0.4254576,-0.47979087,0.35635492,0.17829902,0.41102666
0.7983657,0.8102496,-0.056543346,1.2164935,-0.13490993,0.0043391953,-0.6854959,0.5971801,-0.6950136,0.045731906,-0.5246121,0.2758544,-0.35477695,-0.07691914,-0.1623943,0.942262,0.41063458,0.13455372,0.06513309,0.74231803,0.3078703,-0.063844636,-0.6445092,0.2585854,0.5011465,-0.34078103,0.30244753,0.012808319,0.21170385,0.16451773,0.5564412,0.19755626,0.3100404,-0.255075,-0.0056882678,-0.0197554,0.5183702,-0.09826895,-0.046157256,-0.39134303,-0.48700815,-0.047596324,0.43692058,-0.8757914,0.37608686,-0.6381168,0.33481675,0.5915675,0.32640427,-0.38634527,-1.0167747,0.028142594,0.86331844,-0.56413406,-0.5496345,0.0598199,-0.6089038,-0.018558582,-1.0597563,-0.11706961,0.83225864,0.027438967,-0.4066794,-0.47339582,0.0005857776,-0.34498087,0.19719529,-0.09755246,-0.100216806,-0.13256131,0.40953657,0.4837328,-0.3649458,0.22296368,-0.4057566,-0.7157943,-0.87636566,0.04073677,0.2202441,-0.48736504,0.2657488,-0.164301,-0.72744405,0.25500166,-0.8410614,0.078376554,-0.28546658,-0.0798589,-0.3196046,-0.105462454,-0.047266927,0.35561436,-0.35812062,0.29534054,-0.42791423,0.4301232,-0.26794493,0.065732874,0.61850655,-0.1344213,-0.22328635,-0.20259544,-0.899005,-0.1791244,-0.35907024,0.44105318,-0.09539432,-0.49532902,0.28473437,0.52668744,0.24173476,-0.22915511,0.59216565,-0.07081329,0.26820284,-0.6050233,0.01644497,-0.8372091,-0.90455955,-0.5224696,-0.20394255,-0.13689578,0.84022903,-0.16346973,-0.29297796,0.3242919,0.39709228,0.18037201
-0.35435158,-0.38833252,0.115322314,0.5958963,0.1539177,-0.7300645,-0.49805683,0.04657592,-0.9353302,0.12174187,-0.402483,0.42447022,-0.21468519,0.22696587,-0.39519346,-0.6483531,0.7465476,0.23865454,-0.17363639,0.32459068,-0.24457806,-0.28792903,-1.0342057,0.24486126,-0.4867141,0.2987219,-0.27488726,0.75743294,-0.87603724,-0.5544796,0.3673171,0.025812965,-0.5286424,-0.015517916,0.6105272,0.2947951,-0.3778361,-0.09451179,-0.4935235,0.015044973,-0.83994603,-0.2858362,0.35867292,-0.08640121,-0.09785734,-0.11189768,-0.3936464,0.53121203,-0.7648921,-0.42260885,-0.15989693,0.6267268,0.19478057,-0.28511763,0.21274517,0.43203473,-0.34957355,-0.034167312,-0.40734598,0.5502157,0.721403,0.4032844,0.39764404,0.22413097,0.70763993,0.14376931,-0.10813934,0.21434045,-0.20257117,-0.13032791,-0.38701385,0.13567601,-0.22596966,0.5801363,-0.5524923,0.2558318,0.4104261,-0.011758107,-0.21645212,0.1635232,0.35885313,0.9824666,-0.3604469,-0.4273119,-0.35103488,0.06556103,0.055960614,-0.46200624,-0.40147942,-0.41481718,-0.2977118,-0.3143269,-0.6289082,-0.08261232,0.35101205,0.15999106,0.46597973,0.22335017,0.34459117,0.6542407,0.06141036,0.3478377,-0.21449736,-0.31145772,-0.51579,-0.6088371,-1.002158,-0.46333385,-0.49445093,0.17998731,-0.58445317,-1.0075369,-0.09968934,0.27771056,-0.100049,0.5943017,-0.4871411,-0.6263499,0.31726956,0.32621396,0.044698104,-0.6028486,-0.3333881,-0.40265828,-0.5798065,0.61121434,0.36953178,0.113912255
